KATEGORI_SPI
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Normal
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Agak Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
Basah
